YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,SW3,62,511
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,DT29,16,422
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,EW24/NS1,49092,45301
2025-12,WEEKDAY,20,TRAIN,TE18,16636,6962
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,CC6,5389,5779
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,BP8,798,654
2025-12,WEEKDAY,17,TRAIN,NS20,119551,34004
2025-12,WEEKDAY,9,TRAIN,DT6,7662,7060
2025-12,WEEKDAY,17,TRAIN,BP2,2715,3589
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,PE5,2992,1758
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,DT18,2065,774
2025-12,WEEKDAY,13,TRAIN,BP3,3828,3286
2025-12,WEEKDAY,19,TRAIN,SW6,2651,7473
2025-12,WEEKDAY,7,TRAIN,NE4/DT19,16245,36071
2025-12,WEEKDAY,5,TRAIN,SW6,1482,78
2025-12,WEEKDAY,17,TRAIN,DT21,16646,10212
2025-12,WEEKDAY,17,TRAIN,NS25/EW13,91352,70563
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1550,2913
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,CC19/DT9,2074,1687
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,BP9,339,239
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW26,11616,11134
2025-12,WEEKDAY,9,TRAIN,EW14/NS26,12605,258029
2025-12,WEEKDAY,6,TRAIN,TE26,2462,2012
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,DT25,1228,424
2025-12,WEEKDAY,9,TRAIN,BP9,3385,2588
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,NS18,2991,7701
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,SW1,114,219
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,CC28,719,405
2025-12,WEEKDAY,12,TRAIN,CC8,7648,6006
2025-12,WEEKDAY,15,TRAIN,NS19,35925,39311
2025-12,WEEKDAY,6,TRAIN,NS18,13562,4633
2025-12,WEEKDAY,9,TRAIN,EW30,957,4510
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,PE4,421,961
2025-12,WEEKDAY,6,TRAIN,NS11,60582,20874
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,SE5,1486,689
2025-12,WEEKDAY,17,TRAIN,CC20,7673,8820
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,NE12/CC13,28702,30066
2025-12,WEEKDAY,0,TRAIN,NE7/DT12,641,1862
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,EW30,1263,1621
2025-12,WEEKDAY,16,TRAIN,BP8,1848,1606
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,39535,61036
2025-12,WEEKDAY,0,TRAIN,EW19,293,1420
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT31,1092,4681
2025-12,WEEKDAY,16,TRAIN,DT20,6065,6379
2025-12,WEEKDAY,21,TRAIN,NS9/TE2,48130,78388
2025-12,WEEKDAY,9,TRAIN,NE10,24878,18642
2025-12,WEEKDAY,19,TRAIN,CC4/DT15,44056,20922
2025-12,WEEKDAY,5,TRAIN,NS25/EW13,639,905
2025-12,WEEKDAY,8,TRAIN,NE13,52501,23223
2025-12,WEEKDAY,16,TRAIN,NS24/NE6/CC1,53709,42793
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,SW5,4175,3296
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,EW18,7973,6072
2025-12,WEEKDAY,17,TRAIN,EW33,16999,13216
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NE13,672,124
2025-12,WEEKDAY,10,TRAIN,NS16,44506,31151
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,5138,16492
2025-12,WEEKDAY,14,TRAIN,DT17,12393,17420
2025-12,WEEKDAY,18,TRAIN,SE3,2826,7531
2025-12,WEEKDAY,12,TRAIN,CC24,28410,23144
2025-12,WEEKDAY,9,TRAIN,PE6,10095,6981
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,CC23,1707,1285
2025-12,WEEKDAY,21,TRAIN,DT5,9655,16897
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,CC14,5,73
2025-12,WEEKDAY,11,TRAIN,EW8/CC9,32086,49250
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE28,823,1973
2025-12,WEEKDAY,11,TRAIN,TE13,5761,5175
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE3,3583,2791
2025-12,WEEKDAY,19,TRAIN,TE23,2884,5869
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,EW15,3537,11549
2025-12,WEEKDAY,19,TRAIN,BP8,2205,3099
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,SE2,2014,2778
2025-12,WEEKDAY,20,TRAIN,DT33,8864,31777
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,DT20,96,108
2025-12,WEEKDAY,11,TRAIN,EW18,16441,12263
2025-12,WEEKDAY,17,TRAIN,EW6,13016,16542
2025-12,WEEKDAY,21,TRAIN,SE3,817,5175
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,PE2,828,3290
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NS5,269,2522
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,PE1,1706,490
2025-12,WEEKDAY,17,TRAIN,EW1,34452,41339
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,EW28,14122,6574
2025-12,WEEKDAY,17,TRAIN,CC21,12838,17607
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,BP11,215,1368
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,EW29,4950,3799
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,TE19,42,70
2025-12,WEEKDAY,17,TRAIN,TE13,9950,5494
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,NE9,11967,7554
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,SW5,1402,2790
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,EW14/NS26,3129,12071
2025-12,WEEKDAY,7,TRAIN,NE10,23825,21571
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,DT17,984,2429
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,SE4,1683,1433
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,DT29,4136,1170
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,EW5,7970,15927
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,TE23,1571,986
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,SW2,2585,2385
2025-12,WEEKDAY,14,TRAIN,TE14/NS22,91953,97980
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,12540,2405
2025-12,WEEKDAY,18,TRAIN,EW29,67742,16524
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,5600,13092
2025-12,WEEKDAY,17,TRAIN,EW32,33078,4172
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,CC4/DT15,1031,4802
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,TE5,2807,1638
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,NS8,8355,8355
2025-12,WEEKDAY,16,TRAIN,EW23,53815,50540
2025-12,WEEKDAY,13,TRAIN,EW16/NE3/TE17,35765,50035
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW3,5530,5926
2025-12,WEEKDAY,16,TRAIN,NE5,15465,14298
2025-12,WEEKDAY,10,TRAIN,CC27,1491,9731
2025-12,WEEKDAY,5,TRAIN,EW27,19961,5016
2025-12,WEEKDAY,19,TRAIN,CC3,16910,9282
2025-12,WEEKDAY,6,TRAIN,EW3,9916,4831
2025-12,WEEKDAY,21,TRAIN,CC12,2900,8361
2025-12,WEEKDAY,20,TRAIN,SW7,1405,3899
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,EW15,25,117
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,NS16,19274,11708
2025-12,WEEKDAY,22,TRAIN,NS13,26024,67709
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,BP5,1182,723
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,BP5,88,133
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,CC7,512,338
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,PW6,81,580
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,PE7,2312,623
2025-12,WEEKDAY,17,TRAIN,CG1/DT35,43352,13462
2025-12,WEEKDAY,14,TRAIN,TE25,2452,2907
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,CC25,2926,1621
2025-12,WEEKDAY,20,TRAIN,PE7,1430,6985
2025-12,WEEKDAY,17,TRAIN,NS5,38928,52234
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NS7,16214,17574
2025-12,WEEKDAY,10,TRAIN,PW3,813,414
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NE18,6078,5410
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,DT28,4870,4102
2025-12,WEEKDAY,21,TRAIN,PE7,991,6154
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,PE1,1671,1908
2025-12,WEEKDAY,12,TRAIN,EW33,4347,2345
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,CC12,313,400
2025-12,WEEKDAY,9,TRAIN,BP10,4397,2415
2025-12,WEEKDAY,17,TRAIN,PE2,6628,8362
2025-12,WEEKDAY,5,TRAIN,PW7,765,416
2025-12,WEEKDAY,6,TRAIN,NS17/CC15,32894,12986
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NE8,19201,21289
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT7,688,1276
2025-12,WEEKDAY,21,TRAIN,DT21,12223,7126
2025-12,WEEKDAY,22,TRAIN,EW21/CC22,16947,9826
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,EW2/DT32,19047,21119
2025-12,WEEKDAY,17,TRAIN,PE3,7519,9532
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,TE29,46,0
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,CC7,1642,3308
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,TE7,3510,1954
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,NE8,9221,17456
2025-12,WEEKDAY,0,TRAIN,DT30,73,1407
2025-12,WEEKDAY,6,TRAIN,EW31,6714,12389
2025-12,WEEKDAY,17,TRAIN,EW8/CC9,95568,68970
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,737,1243
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,EW10,5039,1299
2025-12,WEEKDAY,12,TRAIN,EW30,3161,1280
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NE18,1463,912
2025-12,WEEKDAY,13,TRAIN,CC20,4513,4211
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC27,671,198
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,PW6,409,99
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1063,1125
2025-12,WEEKDAY,10,TRAIN,PW2,153,216
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT23,993,1101
2025-12,WEEKDAY,8,TRAIN,NS7,51419,48961
2025-12,WEEKDAY,15,TRAIN,TE22,3126,6754
2025-12,WEEKDAY,0,TRAIN,TE11,164,667
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,TE4,2688,1694
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,BP10,920,251
2025-12,WEEKDAY,10,TRAIN,EW17,25153,21789
2025-12,WEEKDAY,11,TRAIN,CC20,4739,3138
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NS19,6699,3589
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,TE12,2273,2417
2025-12,WEEKDAY,7,TRAIN,TE18,2303,7813
2025-12,WEEKDAY,9,TRAIN,EW19,33124,11799
2025-12,WEEKDAY,23,TRAIN,SW2,617,1746
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,3854,11100
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,SW7,1301,457
2025-12,WEEKDAY,16,TRAIN,PE1,3200,4052
2025-12,WEEKDAY,11,TRAIN,DT27,7935,6073
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,TE11,1932,1868
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,BP3,564,2047
2025-12,WEEKDAY,11,TRAIN,NS18,15974,8321
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,SW4,1427,1327
2025-12,WEEKDAY,5,TRAIN,DT28,1827,388
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,DT21,3023,3726
2025-12,WEEKDAY,6,TRAIN,NE14,34084,9534
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,CC19/DT9,2483,4377
2025-12,WEEKDAY,23,TRAIN,EW24/NS1,14901,11836
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,7776,5990
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,CC5,924,1437
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,SW3,863,895
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,TE15,1835,2566
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,NE12/CC13,21755,24559
2025-12,WEEKDAY,23,TRAIN,TE13,1616,1037
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,TE23,1623,1525
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,SW8,54,461
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,EW19,6179,6625
2025-12,WEEKDAY,19,TRAIN,DT24,6628,9825
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,BP7,218,466
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,DT27,2802,2224
2025-12,WEEKDAY,19,TRAIN,EW29,38083,15777
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,EW11,8415,8382
2025-12,WEEKDAY,7,TRAIN,TE19,1173,18622
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,EW16/NE3/TE17,11318,9753
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,EW32,2629,1210
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW2/DT32,25940,26276
2025-12,WEEKDAY,19,TRAIN,DT17,49220,7212
2025-12,WEEKDAY,11,TRAIN,CC3,3572,11161
2025-12,WEEKDAY,22,TRAIN,DT31,3486,11991
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,TE26,8145,6341
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,BP11,932,1631
2025-12,WEEKDAY,23,TRAIN,EW28,2957,16416
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,3027,12318
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,EW19,7554,7932
2025-12,WEEKDAY,19,TRAIN,BP3,3073,10254
2025-12,WEEKDAY,19,TRAIN,EW18,22459,28171
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,DT33,3114,9893
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,PW6,753,629
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,TE7,3348,2292
2025-12,WEEKDAY,18,TRAIN,PW3,1090,1757
2025-12,WEEKDAY,6,TRAIN,CC28,4300,1657
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,CC6,5459,5341
2025-12,WEEKDAY,12,TRAIN,PW5,2400,1828
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,EW15,10180,9211
2025-12,WEEKDAY,12,TRAIN,EW16/NE3/TE17,53574,38497
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW29,5667,3950
2025-12,WEEKDAY,21,TRAIN,EW28,13511,36045
2025-12,WEEKDAY,19,TRAIN,SW4,2592,7958
2025-12,WEEKDAY,8,TRAIN,EW25,45401,11773
2025-12,WEEKDAY,18,TRAIN,SW2,6684,10248
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NE10,1107,2550
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,DT34,1156,2410
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,BP8,807,785
2025-12,WEEKDAY,7,TRAIN,SW1,4126,7509
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,DT13,107,258
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,PW7,1316,1601
2025-12,WEEKDAY,5,TRAIN,TE19,32,2
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW28,10205,8454
2025-12,WEEKDAY,0,TRAIN,SW3,17,375
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,CC25,256,559
2025-12,WEEKDAY,12,TRAIN,EW25,10619,7158
2025-12,WEEKDAY,20,TRAIN,PW1,2281,1021
2025-12,WEEKDAY,20,TRAIN,DT18,22611,5831
2025-12,WEEKDAY,16,TRAIN,EW26,26256,30487
2025-12,WEEKDAY,7,TRAIN,NE7/DT12,25358,32334
2025-12,WEEKDAY,20,TRAIN,EW24/NS1,127410,53017
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,EW7,5821,6677
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,NE15,9151,12755
2025-12,WEEKDAY,23,TRAIN,NE4/DT19,19639,9205
2025-12,WEEKDAY,6,TRAIN,NE11,6439,6057
2025-12,WEEKDAY,17,TRAIN,NS13,65743,109724
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,EW11,59,246
2025-12,WEEKDAY,7,TRAIN,EW6,19355,10368
2025-12,WEEKDAY,20,TRAIN,EW21/CC22,27212,15123
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,DT18,2847,3945
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC16,832,2073
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NE7/DT12,21450,23175
2025-12,WEEKDAY,21,TRAIN,NE8,45153,30384
2025-12,WEEKDAY,6,TRAIN,CG2,8135,10574
2025-12,WEEKDAY,22,TRAIN,DT21,10604,5751
2025-12,WEEKDAY,11,TRAIN,TE25,3348,2019
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1675,1633
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE4,1323,1943
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CG2,9793,16241
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NS7,1607,1523
2025-12,WEEKDAY,14,TRAIN,EW26,21493,19754
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,CC4/DT15,66,48
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,CC27,56,250
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NS14,9600,3187
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,TE8,5031,4754
2025-12,WEEKDAY,19,TRAIN,PE6,6744,14099
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC20,1824,2237
2025-12,WEEKDAY,15,TRAIN,EW9,16893,16568
2025-12,WEEKDAY,22,TRAIN,NS4/BP1,16267,35609
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,DT20,327,1058
2025-12,WEEKDAY,5,TRAIN,PE1,1473,169
2025-12,WEEKDAY,7,TRAIN,SW6,10076,2767
2025-12,WEEKDAY,10,TRAIN,NS9/TE2,50269,46427
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,17687,39397
2025-12,WEEKDAY,14,TRAIN,EW15,35310,29702
2025-12,WEEKDAY,18,TRAIN,EW6,16337,28155
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC21,4469,5414
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1693,1659
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,BP11,1298,1323
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,NE17/PTC,23575,19855
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,15860,7262
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,DT13,6126,7087
2025-12,WEEKDAY,17,TRAIN,SW6,4678,5160
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,EW16/NE3/TE17,2559,2817
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,PE3,748,244
2025-12,WEEKDAY,18,TRAIN,DT2,7988,5448
2025-12,WEEKDAY,7,TRAIN,EW8/CC9,42324,40237
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,DT6,2116,2112
2025-12,WEEKDAY,21,TRAIN,NS15,13910,15022
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,EW20,4737,4838
2025-12,WEEKDAY,13,TRAIN,DT34,4989,5066
2025-12,WEEKDAY,14,TRAIN,EW5,28818,28067
2025-12,WEEKDAY,0,TRAIN,EW4,136,2508
2025-12,WEEKDAY,7,TRAIN,NS24/NE6/CC1,10162,20071
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NE15,2651,12088
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,BP10,662,105
2025-12,WEEKDAY,23,TRAIN,CC7,1057,3360
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NE9,9403,8239
2025-12,WEEKDAY,5,TRAIN,SW8,826,192
2025-12,WEEKDAY,19,TRAIN,CC17/TE9,7337,10718
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,BP11,2120,695
2025-12,WEEKDAY,12,TRAIN,EW6,9680,8353
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NS23,95,84
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,TE25,1148,1299
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NE9,1731,4795
2025-12,WEEKDAY,21,TRAIN,TE24,1266,3449
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,EW33,3035,3764
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,36347,29939
2025-12,WEEKDAY,11,TRAIN,PW5,2478,1334
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT27,1282,4259
2025-12,WEEKDAY,10,TRAIN,SW5,8198,5469
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,DT4,1018,232
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,PW2,131,24
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,DT31,3969,4767
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC24,1298,711
2025-12,WEEKDAY,22,TRAIN,TE6,3265,18441
2025-12,WEEKDAY,15,TRAIN,NS16,36241,43922
2025-12,WEEKDAY,20,TRAIN,PE5,2032,9352
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,TE23,1336,1120
2025-12,WEEKDAY,17,TRAIN,EW2/DT32,76438,106358
2025-12,WEEKDAY,13,TRAIN,TE8,11793,9592
2025-12,WEEKDAY,21,TRAIN,PE5,1420,8107
2025-12,WEEKDAY,23,TRAIN,NE1/CC29,24907,5907
2025-12,WEEKDAY,10,TRAIN,EW30,1369,1585
2025-12,WEEKDAY,21,TRAIN,SW1,3511,1980
2025-12,WEEKDAY,13,TRAIN,EW25,9004,8279
2025-12,WEEKDAY,13,TRAIN,SE2,5320,4637
2025-12,WEEKDAY,11,TRAIN,EW6,10868,5973
2025-12,WEEKDAY,11,TRAIN,TE5,5837,2234
2025-12,WEEKDAY,16,TRAIN,CC4/DT15,27591,19355
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NE8,16528,22040
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,SE3,70,971
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,SW6,325,30
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,NE13,13087,10291
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,SW5,776,44
2025-12,WEEKDAY,0,TRAIN,DT33,109,4357
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT5,2117,6430
2025-12,WEEKDAY,9,TRAIN,NS15,20010,35379
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,PE3,1147,2978
2025-12,WEEKDAY,6,TRAIN,BP11,8194,666
2025-12,WEEKDAY,16,TRAIN,PE2,4966,6430
2025-12,WEEKDAY,10,TRAIN,CC26,2953,3859
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NS20,1354,1582
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,CC23,170,197
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,CC8,79,2
2025-12,WEEKDAY,0,TRAIN,EW17,243,1995
2025-12,WEEKDAY,15,TRAIN,TE8,9670,8829
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,TE19,1898,1494
2025-12,WEEKDAY,21,TRAIN,NS24/NE6/CC1,70964,17507
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,PW6,641,639
2025-12,WEEKDAY,15,TRAIN,NS23,50591,51251
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,TE26,3392,6267
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,TE14/NS22,438,349
2025-12,WEEKDAY,11,TRAIN,NS23,19895,52498
2025-12,WEEKDAY,14,TRAIN,EW9,15151,15421
2025-12,WEEKDAY,5,TRAIN,BP9,1772,710
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,EW6,4639,4062
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,BP10,1485,732
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,EW25,6591,3882
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CE1/DT16,56398,8274
2025-12,WEEKDAY,20,TRAIN,CC28,2089,5846
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,EW17,9134,11839
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,CC11,7152,4718
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,DT27,4349,3361
2025-12,WEEKDAY,13,TRAIN,NE10,15349,14861
2025-12,WEEKDAY,6,TRAIN,NE12/CC13,42128,16883
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,EW32,3393,1041
2025-12,WEEKDAY,8,TRAIN,CC21,12995,12551
2025-12,WEEKDAY,6,TRAIN,EW8/CC9,23391,15087
2025-12,WEEKDAY,21,TRAIN,TE13,5034,3252
2025-12,WEEKDAY,21,TRAIN,EW8/CC9,59896,30596
2025-12,WEEKDAY,6,TRAIN,CC17/TE9,7274,3003
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1048,1804
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NE16/STC,23002,19364
2025-12,WEEKDAY,23,TRAIN,SW8,143,990
2025-12,WEEKDAY,6,TRAIN,DT28,14528,9319
2025-12,WEEKDAY,20,TRAIN,DT22,13398,15676
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NS13,5628,901
2025-12,WEEKDAY,15,TRAIN,CE1/DT16,40725,41081
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,TE24,1389,1284
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW31,793,154
2025-12,WEEKDAY,15,TRAIN,DT33,10747,14006
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,15654,15537
2025-12,WEEKDAY,20,TRAIN,CG2,25916,18033
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,EW12/DT14,31376,46727
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,CC8,4031,3986
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,32648,37413
2025-12,WEEKDAY,18,TRAIN,CC12,11815,17833
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NE13,11099,9314
